2022-07-13 19:51:41,909 | INFO | telegram | gruppo_test 
2022-07-13 19:51:43,858 | INFO | telegram | FXL ROOM VIP Channel 
2022-07-13 19:51:43,859 | INFO | telegram | PriceError WarehouseDeals 
2022-07-13 19:51:43,859 | INFO | telegram | gruppo_test 
2022-07-13 19:51:43,859 | INFO | telegram | gruppo_test chat found. 
2022-07-13 19:51:44,774 | INFO | telegram | channel_test_mio 
2022-07-13 19:51:45,454 | INFO | telegram | FXL ROOM VIP Channel 
2022-07-13 19:51:45,455 | INFO | telegram | PriceError WarehouseDeals 
2022-07-13 19:51:45,455 | INFO | telegram | gruppo_test 
2022-07-13 19:51:45,455 | INFO | telegram | channel_test_mio 
2022-07-13 19:51:45,455 | INFO | telegram | channel_test_mio chat found. 
2022-07-13 19:51:45,489 | INFO | telegram | Database connected 
2022-07-13 19:51:45,512 | INFO | telegram | Db name mongodb_pyrogram, collection names ['collezione_get'] 
2022-07-13 19:51:46,220 | INFO | telegram | Attempting to retrieve old previous messages from chat gruppo_test 
